FeedbackID,ExhibitionID,AttendeeID,Comments,Rating
4618,4618,4618,v$ fvhaU6b,1
4619,4619,4619,l7yx0m9^gN,3
4620,4620,4620,tarYe sTB ,3
4621,4621,4621,3ryOZ0LYsm,4
4622,4622,4622,3fehOeXgIc,3
4623,4623,4623,YDz81C1XUG,1
4624,4624,4624,ho2sw4b$nB,4
4625,4625,4625,ujPSkFbGAd,3
4626,4626,4626,50Jk$FX5Ev,4
4627,4627,4627,Dl0r1gZD2O,1
4628,4628,4628,kh9Wpx#HJo,1
4629,4629,4629,plFq3zF4Ru,4
4630,4630,4630,BioSAEeHaD,2
4631,4631,4631,kkmai#70Z&,5
4632,4632,4632,fwggfsaYfm,1
4633,4633,4633,jO$ZSG3gAs,2
4634,4634,4634,JKpAE3^9E7,2
4635,4635,4635,N5WWOhHdPA,1
4636,4636,4636,sJt@t bSCF,3
4637,4637,4637,L3M2OV qZE,4
4638,4638,4638,$6ymroVS$8,4
4639,4639,4639,Ln^kE&P9m5,1
4640,4640,4640,pg4W sKR^S,5
4641,4641,4641,jDxl1X@Eh ,1
4642,4642,4642,t qjwssShh,2
4643,4643,4643,nqXj&cS 1p,1
4644,4644,4644,UIL9@t8cmC,5
4645,4645,4645,En%8xaot4w,1
4646,4646,4646,ITCojxow5!,1
4647,4647,4647,6x%s2hgUD4,2
4648,4648,4648,EOc%^!ANaI,3
4649,4649,4649,olSEGFbZWY,4
4650,4650,4650,$ON&WIUYdq,1
4651,4651,4651,S8IyM$hQbl,3
4652,4652,4652,g80FzZ8o5s,2
4653,4653,4653,k%s72&x@h%,2
4654,4654,4654,#5H%fMG06$,1
4655,4655,4655,ex17kF2&4b,4
4656,4656,4656,L8sds906h%,5
4657,4657,4657,j956jXbA0K,5
4658,4658,4658,Wvbq5LL6zj,1
4659,4659,4659,VR!B365t$8,3
4660,4660,4660,yoGFCIqSD7,3
4661,4661,4661,h*zJ YWj21,1
4662,4662,4662,tqy76yRZ0m,1
4663,4663,4663,Nz8h@UpeX@,2
4664,4664,4664,*ke4lbsiTl,2
4665,4665,4665,cgrvd!R%5A,3
4666,4666,4666,T#OUmvkg9V,1
4667,4667,4667,7hc@j#HSex,2
4668,4668,4668,Pm5q@l C5 ,3
4669,4669,4669,a^$kTZ7ZJ^,1
4670,4670,4670,# VJ Sqyqe,4
4671,4671,4671,eIEIbRR3so,1
4672,4672,4672,@1JQGqL&D9,5
4673,4673,4673,3Hh@rgQ5I7,4
4674,4674,4674,C&F1K@ceSJ,4
4675,4675,4675,!4HAji7DS3,3
4676,4676,4676,w2AhVfN*Bz,1
4677,4677,4677,@1Mv mqDaN,1
4678,4678,4678,HVwqJOYoRC,3
4679,4679,4679,@miyjo9$cW,3
4680,4680,4680,jmCuhVicdl,1
4681,4681,4681,TzU!Bc9vA4,1
4682,4682,4682,1dzZTRY7SO,2
4683,4683,4683,FnrxY$L4Nu,4
4684,4684,4684,y!uazS!^m#,4
4685,4685,4685,PkwL%yiWq4,3
4686,4686,4686,W9z1@ZShpF,1
4687,4687,4687, Fgyj!PiXz,3
4688,4688,4688,3g53thj!AH,3
4689,4689,4689,FqR8ehE&pj,2
4690,4690,4690,ELXas^GrOX,3
4691,4691,4691,GD8KMgl9Pb,4
4692,4692,4692,QF3&@DUpqi,4
4693,4693,4693,WzZ5oLwADO,5
4694,4694,4694,1TZNU!Qn3t,5
4695,4695,4695,@*5cLJ9Npu,1
4696,4696,4696,FTdl^FJXga,1
4697,4697,4697,sZB@3^!iD$,3
4698,4698,4698,5TXZHD7M7&,5
4699,4699,4699,cpSRMZsg2D,2
4700,4700,4700,1TxzY4XO Z,3
4701,4701,4701,0EOF3$@VpT,2
4702,4702,4702,S2zf1j7hnZ,2
4703,4703,4703,l4wFTVvVCx,3
4704,4704,4704,sDh!F3#wWF,2
4705,4705,4705,IP$t14HMl1,3
4706,4706,4706,P6uQ2^OS#8,4
4707,4707,4707,vaiHM@lofI,4
4708,4708,4708,mSFJXmiwxt,1
4709,4709,4709,SsCeDqjl4N,2
4710,4710,4710,PM!F9AXC$b,3
4711,4711,4711,r2Y*MELoP8,5
4712,4712,4712,2UE3AzWrrr,2
4713,4713,4713,GCdioGt6@$,4
4714,4714,4714,wUqXh3!Sum,1
4715,4715,4715, aZ3K334a!,3
4716,4716,4716,7mLI2Qc*!e,1
4717,4717,4717,OccG0daJrZ,1
4718,4718,4718,Q#aWRjjwuD,3
4719,4719,4719,fxToai^EaY,2
4720,4720,4720,IH*b* iy S,3
4721,4721,4721,6Ez3%%sYMM,4
4722,4722,4722,yrtQhhmoVg,2
4723,4723,4723,IEJHfqoW70,5
4724,4724,4724,$d7Tw3@Bfl,5
4725,4725,4725,pm@nwxmy2i,1
4726,4726,4726,FqmXbQb!j0,5
4727,4727,4727,Tq!&g@ NNM,1
4728,4728,4728,a@Xm Kcy#D,2
4729,4729,4729,0geD27w9tV,1
4730,4730,4730,gR^fofB8DK,3
4731,4731,4731,ScSGhDjNm@,1
4732,4732,4732,dNEdh6rPXf,5
4733,4733,4733,WL*2LRbK8!,2
4734,4734,4734,88baWsD6XN,1
4735,4735,4735,N5GM3AGMhg,3
4736,4736,4736,7KFyAK8I4j,4
4737,4737,4737,bAQzvc66Zv,3
4738,4738,4738,%^eU#x^#&v,4
4739,4739,4739,g7l6Fp62xN,5
4740,4740,4740,0jt28bMtNI,1
4741,4741,4741,eju99&bv6E,4
4742,4742,4742,@Ijfx48Qkr,3
4743,4743,4743,7aOsRtS$z$,2
4744,4744,4744,m1jxdyhuQP,2
4745,4745,4745,mOlfmLVvq8,2
4746,4746,4746,2ukya5o@Yu,4
4747,4747,4747,t0ry9gs2G ,4
4748,4748,4748,LsZE84%y4e,4
4749,4749,4749,Js5JFmQOBg,2
4750,4750,4750,InYv1pt3jZ,4
4751,4751,4751,T3B#pJGYK7,1
4752,4752,4752,UX&v#Ww4*@,2
4753,4753,4753,lRDTm9@iY7,2
4754,4754,4754,Y2udwh!3C5,3
4755,4755,4755,J lzMBj6O ,3
4756,4756,4756,frk *XSqD5,1
4757,4757,4757,PdmZBwpa&z,4
4758,4758,4758,HxPZZKRAdf,5
4759,4759,4759,YNU2uX6t%5,3
4760,4760,4760,dx9%qr%Q3I,1
4761,4761,4761,EY5c4Fx@Me,1
4762,4762,4762,y1jKxNkDgk,2
4763,4763,4763,UH&D%p5ly2,1
4764,4764,4764,tX&oI3FQzn,5
4765,4765,4765,pwT Po!w*8,4
4766,4766,4766,NfIKQYPEkc,3
4767,4767,4767,%MlCOBEwwc,3
4768,4768,4768,h8T6h8juX6,2
4769,4769,4769,cNtF3Gxj v,2
4770,4770,4770,Z#W@PC4rFU,5
4771,4771,4771,0qC1$FKqs@,2
4772,4772,4772,$@Pea7FiTI,1
4773,4773,4773,6Vij3QKVf3,3
4774,4774,4774,kINaIAm$d6,5
4775,4775,4775,2G1Fx1Mfv8,4
4776,4776,4776,kIjItico1h,1
4777,4777,4777,@V4TdV8%aY,3
4778,4778,4778,57QYpQVN4a,2
4779,4779,4779,Yd5LhOcc3A,2
4780,4780,4780,hABQU&KGJ0,3
4781,4781,4781,A4DjVk 6s3,3
4782,4782,4782,O4@zHk8mpi,2
4783,4783,4783,YjxlCOHU$u,2
4784,4784,4784,DT&I aJfa&,5
4785,4785,4785,g5Z89fOaTh,5
4786,4786,4786,nuBmxqC7p^,3
4787,4787,4787,@XhgSP1qdL,3
4788,4788,4788,cii4NCQ0nL,1
4789,4789,4789,RRtlkkc*^x,2
4790,4790,4790,e8Uqv^fUEK,5
4791,4791,4791,m96kkZ6Ot*,5
4792,4792,4792,WI!X1vmbti,1
4793,4793,4793,lMLLUQjK7z,2
4794,4794,4794,e6TYXfhJiw,5
4795,4795,4795,bCi@d*GV6V,4
4796,4796,4796,3UI!qquoL5,5
4797,4797,4797, 5Or3dm0iF,5
4798,4798,4798,NUVf1w@2j7,2
4799,4799,4799,MjfS@9xf#b,5
4800,4800,4800,vZDqrhlnoV,5
4801,4801,4801,v2klw!IrHE,5
4802,4802,4802,9Wx81rZDzk,4
4803,4803,4803,!ZOyOwkcU ,4
4804,4804,4804,qofXXRiVhh,1
4805,4805,4805,6&czuDZ59v,2
4806,4806,4806,ii6tCG2J4J,4
4807,4807,4807, Ol*xh3qkc,1
4808,4808,4808,T3Im8yepM*,3
4809,4809,4809,cXSkYVZfO^,1
4810,4810,4810,GdQLUQdv7F,3
4811,4811,4811,3t0veHSZP5,5
4812,4812,4812,UkON3xCY!7,5
4813,4813,4813,o#a3*itDbo,3
4814,4814,4814,BOXJK9x!ot,3
4815,4815,4815,c%KMH3Mtxr,3
4816,4816,4816,p8XazsN38K,1
4817,4817,4817,zXDtH2cl5t,1
4818,4818,4818,8sx5M OTPj,2
4819,4819,4819,3uoMpQTKD#,5
4820,4820,4820,DBi&DMdtw#,5
4821,4821,4821,v5d%8N$brj,1
4822,4822,4822,@1r*vR nm2,2
4823,4823,4823,%St$mJwWaH,2
4824,4824,4824,zR%V@pz9@P,2
4825,4825,4825,uAOlX*kw^^,4
4826,4826,4826,a@H&LwElda,2
4827,4827,4827,8XM&bajdY5,4
4828,4828,4828,fyw1hmhZLE,2
4829,4829,4829,^QULaEE0Ka,3
4830,4830,4830,X4QchfV8Qb,5
4831,4831,4831,WWs!IOeKjk,5
4832,4832,4832,YU4F2AkE$Z,5
4833,4833,4833,1FvrcRLLyw,4
4834,4834,4834,D9N3HVtGBK,4
4835,4835,4835,rUGItER@@l,4
4836,4836,4836,P8rstk8fd1,3
4837,4837,4837,S7XV99ccFi,1
4838,4838,4838,vMqIZ*$jay,5
4839,4839,4839,Okn2RB*V%H,4
4840,4840,4840,7KPezaUS*v,4
4841,4841,4841,4JbbhCcITB,2
4842,4842,4842,!P$X3uheP*,3
4843,4843,4843,RsBYSQ idm,1
4844,4844,4844,ibr@ntPU7P,5
4845,4845,4845,9z9eXOVe2&,1
4846,4846,4846,p850TvZGWM,4
4847,4847,4847,# WPJIpMEX,2
4848,4848,4848,Awz9$cbOhO,2
4849,4849,4849,7#SORijSI8,1
4850,4850,4850,ALa3*ixcv%,2
4851,4851,4851,c3TV&Xb50m,2
4852,4852,4852,Gc9mPxbz G,2
4853,4853,4853,bH!lbrza18,5
4854,4854,4854, j1gHl2aIi,5
4855,4855,4855,gv!b2mlVq!,4
4856,4856,4856,FaqJE1R&Ls,3
4857,4857,4857,r$tLteKWm@,4
4858,4858,4858,F07cHJlqrN,3
4859,4859,4859,R5eRb2 4Ke,5
4860,4860,4860,1hQBZ#0Nl^,5
4861,4861,4861,R8  4hmFE4,3
4862,4862,4862,SntLZaihSA,4
4863,4863,4863,aD4laH5EeA,3
4864,4864,4864,Ums!eeU8sE,5
4865,4865,4865,gyiP41dCK6,1
4866,4866,4866,6EmGiI&04B,4
4867,4867,4867,&2rLblYMFW,1
4868,4868,4868,yRSDNHqk L,2
4869,4869,4869,3pwo2O%UsI,4
4870,4870,4870,vat8C^$3E7,3
4871,4871,4871,JANyTcit9W,4
4872,4872,4872,PUeU1 !jyb,2
4873,4873,4873,!vJj#9evuO,4
4874,4874,4874,$8VYrU*FG6,5
4875,4875,4875,pn6G9G&h98,3
4876,4876,4876,WxGYAwR@1r,1
4877,4877,4877,6RZHv%edKL,2
4878,4878,4878,TOKw2QcFqC,2
4879,4879,4879,uOU$e^xVw0,5
4880,4880,4880,dvO$g*a% H,3
4881,4881,4881,dqP1#^U8Mq,5
4882,4882,4882,5q9^kTJZ0Q,3
4883,4883,4883,S93zDto gq,5
4884,4884,4884, $rx21aMZB,1
4885,4885,4885,rk!vVHdBP4,4
4886,4886,4886,f3m@f8*YaP,2
4887,4887,4887,WKHdpA^!!p,1
4888,4888,4888,!r3KvxOBUd,2
4889,4889,4889,&x!UCA35Z0,3
4890,4890,4890,*gs4v*YV!n,3
4891,4891,4891,2oPBXw@DL3,3
4892,4892,4892,tRAQiU%VMq,4
4893,4893,4893,ME@H s&2xd,2
4894,4894,4894,hVZFkZWTPU,1
4895,4895,4895,%#uA9*pVX!,4
4896,4896,4896,XM@ohX!bjH,3
4897,4897,4897,uscfnnQFt&,4
4898,4898,4898,IcK2m91aTY,3
4899,4899,4899,k5SteTuUCY,4
4900,4900,4900,^HI*G495&R,2
4901,4901,4901,S8xpWBH&f^,1
4902,4902,4902,dqA6V6SXDf,1
4903,4903,4903,S4kWLLjZ1o,5
4904,4904,4904,lxzibf7YEj,2
4905,4905,4905,P1tL0b00p$,5
4906,4906,4906,ugJ@6QnNRd,5
4907,4907,4907,zHNJ%UmVLv,2
4908,4908,4908,x^0p!gzN*f,5
4909,4909,4909,qkzi uP8^F,4
4910,4910,4910,A2D5NUgAOA,2
4911,4911,4911,iKPdtQezJ8,1
4912,4912,4912,w3&P*mTFXx,3
4913,4913,4913,H jXNyoMNX,2
4914,4914,4914,m3d%P3BXHb,3
4915,4915,4915,iGUGfjC4EU,1
4916,4916,4916,eM0E$8uvgm,5
4917,4917,4917,l%X*PA2CA5,5
4918,4918,4918,G*snfMP1V#,2
4919,4919,4919,^!S@Ph3o#9,3
4920,4920,4920,3dC#dvAAmR,5
4921,4921,4921,$J2Xvf#7EO,4
4922,4922,4922,ZVHN7EMqK0,1
4923,4923,4923,x2oL6XgKY1,5
4924,4924,4924,gRXdGVX*@7,5
4925,4925,4925,1bi^HTkCr5,5
4926,4926,4926,d2kK9vbmn&,1
4927,4927,4927,ZNa!PYBKrY,5
4928,4928,4928,81B50l%VRV,5
4929,4929,4929,YOEkfwV S1,4
4930,4930,4930,@dgQZNq@%2,5
4931,4931,4931,tmB8a6ODtj,2
4932,4932,4932,**MB&x #OD,1
4933,4933,4933,T!LRdy*DAu,4
4934,4934,4934,wx&RVIzzMf,2
4935,4935,4935,j&5rB# 19X,4
4936,4936,4936,Vgs*DVfrl8,3
4937,4937,4937,hfAz Zrm*C,4
4938,4938,4938,jNw& T3csq,5
4939,4939,4939,EVhYeNOcFR,2
4940,4940,4940,^uu5hTUqiJ,4
4941,4941,4941,la8Fo*E9wO,4
4942,4942,4942,KYx56Ky1V2,3
4943,4943,4943,ig6a05AQ6X,4
4944,4944,4944,isp%3h$&%H,3
4945,4945,4945,mh4y41EzIw,5
4946,4946,4946,BWQ8jPVds3,4
4947,4947,4947, op7tRF@KT,3
4948,4948,4948,p#tNqkDBju,1
4949,4949,4949,FWUHR4MRTQ,4
4950,4950,4950,^YpnWDWpgk,5
4951,4951,4951,&%  oeKW3A,1
4952,4952,4952,Nj08Pa3sJQ,1
4953,4953,4953,tdmbM4lfin,4
4954,4954,4954,Lt&WlqGOE2,5
4955,4955,4955,^q5y6^U4cZ,5
4956,4956,4956,7 vT!q4Jx0,1
4957,4957,4957,msSjo8X6!k,1
4958,4958,4958,14BuCSnuBu,5
4959,4959,4959,Aey8ZHl$Ef,4
4960,4960,4960,SYbIB^x&ku,1
4961,4961,4961,%l9IjTYwFq,2
4962,4962,4962,JveECl%EC!,2
4963,4963,4963,W61uMjtB&U,1
4964,4964,4964,%iWHq*xo!D,1
4965,4965,4965,dt@QNgP2G9,5
4966,4966,4966,CY33wGi zm,2
4967,4967,4967,I7 rt&x0Rp,5
4968,4968,4968,sSbiy 7pby,3
4969,4969,4969,v8hsqKRX r,1
4970,4970,4970,8jfG12$HcH,1
4971,4971,4971,RUGSX0GVfr,5
4972,4972,4972,cXtVb $f0d,5
4973,4973,4973,tA1M9UJWOg,5
4974,4974,4974,3#I1V$tSKY,3
4975,4975,4975,00Y2xPq&N&,5
4976,4976,4976,umG#FKpRQb,4
4977,4977,4977,iYK*3aOyv ,5
4978,4978,4978,TV4VA1^SNL,1
4979,4979,4979,^ p*njs5u$,2
4980,4980,4980,NR98y8*A@!,3
4981,4981,4981,ab!zn*w#xf,3
4982,4982,4982,R%Iq^r pQg,3
4983,4983,4983,@9I&lUP2gI,4
4984,4984,4984,**@pbZi6lv,5
4985,4985,4985,Lgz&EimVzD,2
4986,4986,4986,K%%6wn9*PC,1
4987,4987,4987,1q2OVN8%#z,4
4988,4988,4988,JzkE7%f6GG,3
4989,4989,4989,gD9PivQD@z,1
4990,4990,4990,shh2Vgj6T6,1
4991,4991,4991,7NjbCHGd%5,2
4992,4992,4992,I$1F9nrNrh,1
4993,4993,4993,wgcUXF7Wup,4
4994,4994,4994,#kYSagp@&d,3
4995,4995,4995,CQuvME8Rs&,1
4996,4996,4996,de*@I$Jh s,4
4997,4997,4997,36kelZ5#xr,1
4998,4998,4998,*ZkH*LK#QN,2
4999,4999,4999,CQWIYnFF#F,4
5000,5000,5000,H5dVqs$h9J,4
5001,5001,5001,B2YjxSh$NE,1
5002,5002,5002,JHG#2SOSVT,4
5003,5003,5003,4%AUYYT1U*,3
5004,5004,5004,x&0z&%veUe,4
5005,5005,5005,1tgXaqyuEY,3
5006,5006,5006,42VMa#5JbU,2
5007,5007,5007,h!t3Kb3DD&,5
5008,5008,5008,t841ud0Vq^,2
5009,5009,5009,Q%uWN6%A!r,2
5010,5010,5010,V#S$4f4XQZ,4
5011,5011,5011,f9mh2gZ#z#,3
5012,5012,5012,pWS$d80JCM,1
5013,5013,5013,gPN4zecep0,5
5014,5014,5014,DmVHcrLaY*,2
5015,5015,5015, 1GYlgS#3u,2
5016,5016,5016,EzK7T#fHPQ,4
5017,5017,5017,yJu3zdAa9x,5
5018,5018,5018,nltE%gYZPL,1
5019,5019,5019,coFktyEo^M,1
5020,5020,5020,p00opkYKlH,2
5021,5021,5021,1&wsg9o5oU,2
5022,5022,5022,CHR8Pi$3%@,5
5023,5023,5023,*b6ax095Fn,5
5024,5024,5024,L5C4usSHFs,1
5025,5025,5025,FJC6wm! di,3
5026,5026,5026,2ebVapLAV&,1
5027,5027,5027,QvN12RX@Nm,1
5028,5028,5028,q2LoqHP16&,2
5029,5029,5029,$Nr$f31XKo,4
5030,5030,5030,7OjDKRExq%,4
5031,5031,5031,l@Di$rKZwN,1
5032,5032,5032,sfKfMsm7*^,1
5033,5033,5033,1WZjyhMLtj,2
5034,5034,5034,Ei22700X1a,1
5035,5035,5035,c3yol33I@8,4
5036,5036,5036,3fYBbX2yDe,2
5037,5037,5037,MWB2hgQw%u,4
5038,5038,5038,bOVT%j0cmc,2
5039,5039,5039,tCCh$SeLnq,5
5040,5040,5040,FZC4XQ&zsY,1
5041,5041,5041,hSy5Nz4$!n,4
5042,5042,5042,oAeb#xYKWD,3
5043,5043,5043,J@nDyftk$i,4
5044,5044,5044,#phI5KgSyQ,3
5045,5045,5045,UQj4Hripn3,2
5046,5046,5046,PMwaKrJS5 ,5
5047,5047,5047,2nCL$lbC^J,2
5048,5048,5048,0a5ZRSv5kC,3
5049,5049,5049,kJXU6jHpGC,3
5050,5050,5050,IET04BRKWs,1
5051,5051,5051,wZ0f1moKlN,5
5052,5052,5052,fHPUOEYOqh,4
5053,5053,5053,iRhb2DYpD!,3
5054,5054,5054,DS Ay$TSI$,2
5055,5055,5055,Tj&QTz4cpg,5
5056,5056,5056,&WZPa19C D,1
5057,5057,5057,Degn&4mTx5,4
5058,5058,5058,Gkw9 w1*I4,3
5059,5059,5059,Nhq0xZdoWl,5
5060,5060,5060,hbSsdcQk5a,3
5061,5061,5061,8FRLmX8eFd,5
5062,5062,5062,6R7bmQvmZf,4
5063,5063,5063,3#GeG2gGHT,3
5064,5064,5064,uXHP&dmzMV,5
5065,5065,5065,%IjcSZy@xY,2
5066,5066,5066,qvTU*0Qlxl,5
5067,5067,5067,g0Lq!g*%H9,3
5068,5068,5068,u^cDBZmk8L,3
5069,5069,5069,py1rCOqpDZ,5
5070,5070,5070,r#Ll 5k8 C,5
5071,5071,5071,Py2gJF^POL,2
5072,5072,5072,9bzI$zN$l@,3
5073,5073,5073,j5wYtcqiFg,2
5074,5074,5074,miP0VTmZrY,5
5075,5075,5075,TlzstVMw8M,1
5076,5076,5076,cU6v8xKof!,4
5077,5077,5077,FSe*&$A%C@,2
5078,5078,5078, U#a160RU@,2
5079,5079,5079,LoSlUU6LN&,3
5080,5080,5080,xR^kuI6vxH,2
5081,5081,5081,dc$1%7J7a5,1
5082,5082,5082,zZYe@07UrA,2
5083,5083,5083,Ak!t!fz&#x,5
5084,5084,5084,826J6I^ipV,1
5085,5085,5085,PkvwuorMJF,1
5086,5086,5086,aBzxNhXUH9,3
5087,5087,5087,hv1^72qQ*0,1
5088,5088,5088,0wtM6q*y&*,3
5089,5089,5089,DDFwnySDxs,3
5090,5090,5090,v1spnactj3,1
5091,5091,5091,UEzr$30LoA,5
5092,5092,5092,%HhukZp7C@,3
5093,5093,5093,V2rm8&$P9f,3
5094,5094,5094,&*aL3%4r$^,3
5095,5095,5095,Bkf&EJbySS,1
5096,5096,5096,xWMS!OkOCT,3
5097,5097,5097,8lGI93G5OP,2
5098,5098,5098,US!AqLzM$9,1
5099,5099,5099,A^onY9KKjn,1
5100,5100,5100,hXYc1DJN*i,3
5101,5101,5101,E3RTBSTCnO,4
5102,5102,5102,QJw%3D4VRi,4
5103,5103,5103,qY% b&Q@1&,2
5104,5104,5104,!%#UC2cpTq,3
5105,5105,5105,2vrbZIcgZ*,5
5106,5106,5106,wFVzBO@e$b,4
5107,5107,5107,S Io$i#&qj,4
5108,5108,5108,qixdYZeTqv,2
5109,5109,5109,C$pNZ3k7C8,2
5110,5110,5110,F6Z8eDILaU,5
5111,5111,5111,TdtEMi3tkT,5
5112,5112,5112,eHoN$mifon,2
5113,5113,5113,xJFNC! 2Cg,4
5114,5114,5114,04G7w*Ur^Y,3
5115,5115,5115,j1^E3Pq&@@,5
5116,5116,5116,*QJOCjJuHn,1
5117,5117,5117,wktn5MSzZ#,5
5118,5118,5118,Vku^EFX1f7,1
5119,5119,5119,TsWCxD7SNQ,1
5120,5120,5120,bB6mXM2OmF,3
5121,5121,5121,&P*hEqiu2F,2
5122,5122,5122,jb@JzBVsuq,5
5123,5123,5123,N@n$YRFbVg,4
5124,5124,5124,mH#BigYLwt,5
5125,5125,5125,IT3p1 9XGM,1
5126,5126,5126,j8pK*hnrdE,4
5127,5127,5127,bSa&LPRz!C,4
5128,5128,5128,IHR56^AKz^,3
5129,5129,5129,Jr4%BV4b%9,2
5130,5130,5130,c8VhWr%GFQ,4
5131,5131,5131,hZwI&3Y%fE,2
5132,5132,5132,1*X!tvCC2P,5
5133,5133,5133,#!pXKroQ1o,3
5134,5134,5134,PvYmt1zspe,4
5135,5135,5135,KbouzlW@kG,4
5136,5136,5136,hV!UmEPI%i,2
5137,5137,5137,TTBG%gC#tj,1
5138,5138,5138,i1rFSSDX3H,2
5139,5139,5139,gG1@lfj@Yr,5
5140,5140,5140,8@85e&sZXg,5
5141,5141,5141,ddNF3M47OH,5
5142,5142,5142,5GxZhA6%b8,3
5143,5143,5143,&w15SXxqqT,5
5144,5144,5144,$5dfgABh#p,3
5145,5145,5145,wa sODloRK,2
5146,5146,5146,Zc5sPpqw1h,4
5147,5147,5147,GnM@lt5B^r,4
5148,5148,5148,C73T7#jsjy,2
5149,5149,5149,q3EgHrhv0w,1
5150,5150,5150,V  mXWDMAs,3
5151,5151,5151,mKMPO !EN#,1
5152,5152,5152,rpwSyo42^U,4
5153,5153,5153,KdquSh0*UH,2
5154,5154,5154,Ho6kmLnOD@,2
5155,5155,5155,9dF%zWcHjv,1
5156,5156,5156,r9RPK%HYhq,5
5157,5157,5157,8D&#ET6klW,3
5158,5158,5158,%N*JMvbQ@X,1
5159,5159,5159,9up0QT2^a$,5
5160,5160,5160,O$76!D4Iae,2
5161,5161,5161,dd*TqedpAd,5
5162,5162,5162,4A0050gK#J,3
5163,5163,5163,Xa6T^U43PH,2
5164,5164,5164,l&!RWa*7oQ,4
5165,5165,5165,m6n3Upk# O,5
5166,5166,5166,lxyiW#1vAu,4
5167,5167,5167,v8HfYsWW7m,4
5168,5168,5168, ZkKAR$fQe,4
5169,5169,5169,J4mgfK68rG,5
5170,5170,5170,Gp6ZuxP54&,5
5171,5171,5171,lUKDePKM$D,4
5172,5172,5172,44Pe&wjgop,3
5173,5173,5173,DqBp4f%owZ,2
5174,5174,5174,b51Vn8 ita,1
5175,5175,5175,fP6QCKZovW,2
5176,5176,5176,SGhS2xV0eT,2
5177,5177,5177,tabpYMq232,4
5178,5178,5178,cIAW4YWJ&R,3
5179,5179,5179,K3WdpacKFO,3
5180,5180,5180,vB*^DE5kOy,2
5181,5181,5181,REw9p#KWre,4
5182,5182,5182,hwObw0pIm^,4
5183,5183,5183,BjFZ0$5ZYi,3
5184,5184,5184,^*fmlouwaK,1
5185,5185,5185,COr#T5ymHV,2
5186,5186,5186,$ZdSdaST 8,1
5187,5187,5187,i#D4HEox@7,4
5188,5188,5188,$5jR132wOQ,3
5189,5189,5189,YAHx8p5QYM,2
5190,5190,5190,9M6iTDPJ#N,2
5191,5191,5191,gEbAbfU#!9,4
5192,5192,5192,n#W@JZwql%,4
5193,5193,5193,3!wYvJIPvV,4
5194,5194,5194,rAKnj^5 Ts,2
5195,5195,5195,Hyih@^RN00,2
5196,5196,5196,RCrCPu968l,2
5197,5197,5197,80qcKM&Qze,3
5198,5198,5198,9yUx$ %41N,3
5199,5199,5199,OBJ48y60fJ,5
5200,5200,5200,038UurrPRC,1
5201,5201,5201,an1p^S$E20,5
5202,5202,5202,6TvE4izhZj,3
5203,5203,5203,9LFwLFsR^5,5
5204,5204,5204,0fM&LDv198,1
5205,5205,5205,33l&aXFSLx,4
5206,5206,5206,V&*9s1#Aq7,1
5207,5207,5207,BMGq5EZxwN,3
5208,5208,5208,aGC0q h6!q,5
5209,5209,5209,mFM!^@5soX,5
5210,5210,5210,oWDxT5N7k*,2
5211,5211,5211,dDGKS85qyX,4
5212,5212,5212,IzgjDFVqiJ,2
5213,5213,5213,D*%2*50*wa,2
5214,5214,5214,1wpK2I^^Sz,1
5215,5215,5215,wt*6YfUiOf,3
5216,5216,5216,WdpDa%CKhz,4
5217,5217,5217,gHEo4I8lFp,4
5218,5218,5218,r7zoYWUB0N,4
5219,5219,5219,aB14 zh8u#,4
5220,5220,5220,7%O2YN2MiK,3
5221,5221,5221,eZc8NWtmqI,5
5222,5222,5222,7UT21C@kVS,2
5223,5223,5223,JZkhpokNOq,3
5224,5224,5224,SXFe&A0NK%,2
5225,5225,5225,$2K&!7R5Ql,2
5226,5226,5226,lfuCvZeJPk,1
5227,5227,5227,*TXlOh$@w0,1
5228,5228,5228,yB51&R8@^B,5
5229,5229,5229,zXa^SgQl04,4
5230,5230,5230,GYNRSXy9Rr,5
5231,5231,5231,9oC5a!&^ai,5
5232,5232,5232,a5YoRT3ezJ,1
5233,5233,5233,7wvEabWe&G,1
5234,5234,5234,tLkyUA5WRO,2
5235,5235,5235,meh3XqBhNY,1
5236,5236,5236,%c0$nY^vq5,3
5237,5237,5237,s3UU9lq9iH,5
5238,5238,5238,&phvQ^a1WN,1
5239,5239,5239,CgWRySs@vm,4
5240,5240,5240,lrQQlTWPiN,3
5241,5241,5241,I7k#iN8KS&,3
5242,5242,5242,Tns7pzIGK8,2
5243,5243,5243,tyU0OIPAT@,1
5244,5244,5244,w2b2nXAKTM,4
5245,5245,5245,oi^%KTiyCS,2
5246,5246,5246,87jzuv!b#m,2
5247,5247,5247,bOiwE9ixxT,4
5248,5248,5248,W8lGtF5k18,5
5249,5249,5249,xg08FXxY1J,5
5250,5250,5250,l&aj&ybQZV,2
5251,5251,5251,HyJ$Qq0bE4,1
5252,5252,5252,dOuXyDDU$1,3
5253,5253,5253,$jSRRCtB@I,5
5254,5254,5254,Aw&#UbUlbL,1
5255,5255,5255,KX9v2HG84$,3
5256,5256,5256,p*vo*bpm^m,3
5257,5257,5257,49#7!L4C#0,3
5258,5258,5258,POob@Ka2yx,1
5259,5259,5259,x%aE7q0eFB,1
5260,5260,5260,bbcpen^eWh,5
